Instance,Income
147929,42058.2663280600
147930,68046.6486589502
147931,39249.3623657800
147932,153060.3715090400
147933,82019.1446237300
147934,148621.3946496900
147935,40812.7143756617
147936,14712.8572802119
147937,256875.4436802000
147938,96902.6035100700
147939,49376.5016598099
147940,57627.4900052701
147941,152451.5124496900
147942,33047.6371958710
147943,73890.3316083500
147944,74662.6808104498
147945,30189.9926510759
147946,4960.5910363015
147947,98395.5301896300
147948,14414.8494731065
147949,94808.1668906000
147950,74415.6955212529
147951,81259.5076952108
147952,314563.0439781010
147953,28740.4367119099
147954,100701.2534491900
147955,74732.2867662800
147956,6580.9895868749
147957,424502.3355233000
147958,34396.6065196600
147959,14997.8288051530
147960,59287.3260248599
147961,272711.1957213510
147962,45189.7535614080
147963,24985.3129062790
147964,15542.6757986469
147965,57115.5490488900
147966,90252.0846003698
147967,34793.8234657699
147968,415957.6283239990
147969,73677.1200959900
147970,34047.6846593299
147971,60528.8702449500
147972,40746.2579064550
147973,25890.5700310399
147974,67402.8217507500
147975,115212.8107403190
147976,28610.4247627679
147977,181944.1073722800
147978,82818.5222869541
147979,41142.0311077299
147980,24081.4671452540
147981,38543.3370683469
147982,35079.8120331499
147983,23732.8422593769
147984,138785.7572904190
147985,242939.3083906990
147986,25306.3183577219
147987,85430.7853768602
147988,53575.7068050500
147989,93704.9645015799
147990,7258.7587550365
147991,26236.2388642098
147992,69188.8140945302
147993,46145.7456167000
147994,49625.3767950999
147995,103263.4075649490
147996,49498.7194701700
147997,86870.6395582700
147998,588884.2788420990
147999,362358.1584318100
148000,92720.1601403102
148001,19513.8165354809
148002,68302.8301016103
148003,72462.3516035998
148004,236797.9320387190
148005,42921.1274704002
148006,18819.4187007300
148007,314080.5982884490
148008,125699.7403755590
148009,83250.6492583203
148010,52914.0475994400
148011,225788.8738575090
148012,21347.3591297089
148013,74018.1654487200
148014,716278.5929609000
148015,153803.7979063000
148016,183148.6385385990
148017,49060.7776985101
148018,30889.3742965200
148019,157269.2544158290
148020,130160.2205180100
148021,281511.9309539800
148022,49333.5551393000
148023,9725.0366384452
148024,384157.3093552000
148025,91510.8999596298
148026,121306.7394676390
148027,294953.2449330000
148028,103866.7749302900
148029,206852.9280077590
148030,53292.8510634899
148031,20373.9671931689
148032,26014.8634057500
148033,14628.2395408879
148034,397631.7266804500
148035,20586.7864560379
148036,97781.3020674801
148037,24007.5301297189
148038,26678.1261758130
148039,95131.8660328998
148040,19923.1353326199
148041,31718.3340477799
148042,122383.9175910590
148043,69669.5730418599
148044,315976.0977146990
148045,45289.8330026486
148046,91732.6270336603
148047,28063.6569890010
148048,225321.6476234500
148049,64011.3179935599
148050,56822.2820811903
148051,-443.9760069516
148052,10712.0715441064
148053,86359.3534403519
148054,34732.7704778499
148055,111356.8201856390
148056,97267.4455594199
148057,77316.1012801202
148058,109422.8767113590
148059,132389.0420889190
148060,53820.7976392697
148061,85748.7070112601
148062,30643.9054212500
148063,70038.7892150001
148064,122410.3961783200
148065,324574.3166387600
148066,14268.7249183960
148067,17039.2585468700
148068,45320.2428790699
148069,71915.0142942399
148070,21394.1381021269
148071,28948.0933331150
148072,22304.8083443999
148073,38948.7729452999
148074,104761.0163843290
148075,140946.4153736090
148076,42042.9587396499
148077,14361.3351439537
148078,72071.3789616097
148079,107722.0344326290
148080,101287.0947082190
148081,42132.3044660699
148082,182428.5817680090
148083,534478.0127796010
148084,55809.7718507298
148085,248249.4843351980
148086,94378.0588629103
148087,224459.5517578090
148088,13860.5807893141
148089,510389.2602185000
148090,71148.1494444801
148091,10185.6452917001
148092,26143.5881910900
148093,7814.9975371890
148094,19490.6298886899
148095,247613.7017465000
148096,26680.8409386000
148097,37289.8696161400
148098,31001.6451829598
148099,220524.4789269290
148100,70274.3554746899
148101,324136.4295554010
148102,25134.1460245699
148103,56370.5076058700
148104,109437.2822999190
148105,47831.5355650301
148106,52499.6645918102
148107,24330.3849562299
148108,88463.3593477298
148109,38476.0900984000
148110,87587.8890663399
148111,26180.7804657099
148112,30391.1723050900
148113,100166.1638468300
148114,34537.2495171951
148115,33312.8839848729
148116,141775.1798678990
148117,57934.1151404700
148118,61693.3231583600
148119,309607.6829247990
148120,94151.5130004599
148121,91628.1961547997
148122,44328.5857166840
148123,33874.7268234879
148124,330789.2283877000
148125,317224.5885718890
148126,69764.5038568299
148127,40897.1551455800
148128,23067.5458706138
148129,37419.9443163999
148130,58908.9695050901
148131,111957.8584182000
148132,36787.4202775099
148133,34177.7861970199
148134,196697.0417266590
148135,57539.7129711599
148136,54461.7537519499
148137,13944.8123439720
148138,96182.9579244900
148139,56082.6858631700
148140,282090.3447157700
148141,18379.4196169109
148142,13330.0668397919
148143,80731.6206476097
148144,123698.4439330390
148145,36724.2731400699
148146,30550.4252141500
148147,5297.8456530618
148148,44136.0675218500
148149,109653.5794620800
148150,36562.1748099001
148151,186541.6383232090
148152,37435.2113228811
148153,21764.5082854660
148154,116871.2402446990
148155,28052.6912485300
148156,187204.0612890690
148157,116585.9483566990
148158,24261.4252233739
148159,65884.2223347401
148160,399688.8863313000
148161,56077.9700196300
148162,120748.8119501390
148163,18113.2500494490
148164,40451.6185736519
148165,354584.4576196990
148166,80724.3495897197
148167,226615.7170250300
148168,89341.0971799000
148169,8824.5804779120
148170,137396.3333754100
148171,79862.4775692797
148172,6529.5794761406
148173,5036.2968444352
148174,377226.6800562990
148175,16733.3346216040
148176,94160.6114179200
148177,144989.3661506300
148178,19503.6132381549
148179,9893.5390771930
148180,80214.1579353998
148181,521836.4892308980
148182,41912.2831172899
148183,103657.4520686700
148184,238168.8701286690
148185,105757.9010036000
148186,20919.6127674330
148187,139620.1486276990
148188,9447.0444032530
148189,90894.8857917700
148190,71293.3544275998
148191,206692.0415581600
148192,110279.1710273290
148193,58584.2047474099
148194,35561.9599515898
148195,21903.7531556500
148196,82487.9235790001
148197,119049.7083981900
148198,30819.6379744199
148199,93240.1038612100
148200,27135.1099614400
148201,323450.6096757990
148202,50146.9698834100
148203,10033.2053328739
148204,106310.5567114000
148205,167684.4996548990
148206,22722.6417775200
148207,71718.7857550500
148208,105066.5272876800
148209,36188.8901776600
148210,134752.6090856200
148211,7629.1386031060
148212,245303.0505122400
148213,50407.8105172199
148214,72917.9712991829
148215,9960.8382528630
148216,273440.9008833200
148217,13040.2052005590
148218,36436.3346558999
148219,45694.0150836998
148220,50069.2346736401
148221,108784.7356781290
148222,436446.6464353000
148223,118241.1757652200
148224,52734.3821985440
148225,40964.0494363942
148226,84720.9464046600
148227,97588.3676105300
148228,155376.0054355190
148229,48133.5835616998
148230,187189.6110191690
148231,203151.2939211000
148232,52330.7335903698
148233,33523.3567404599
148234,67727.4122768503
148235,83856.9825885500
148236,87127.3056328900
148237,165766.5810856990
148238,139466.7172424590
148239,25007.3338794898
148240,88055.9183896595
148241,39114.2692685900
148242,182395.0682632190
148243,252319.8564917400
148244,22117.0347007598
148245,70020.3470841196
148246,64983.2929183300
148247,4979.7162722578
148248,261350.3704174980
148249,134678.0111944800
148250,9369.7677034010
148251,71635.5109175700
148252,274916.3724452200
148253,77582.8348129399
148254,156311.4905025990
148255,72345.8931513599
148256,52585.6849704985
148257,64082.1101979701
148258,24419.6164838100
148259,31097.5008458400
148260,20868.3384755798
148261,138998.7752823590
148262,54591.1325670498
148263,21397.2378048400
148264,29482.8399361401
148265,52699.2238380399
148266,208343.1771550700
148267,332798.0618259390
148268,23964.5947497892
148269,173818.6412640600
148270,51156.4584094399
148271,34786.8307993699
148272,28859.1961982699
148273,290037.7909890000
148274,11827.8355252024
148275,55545.8439531301
148276,266187.9155136010
148277,66862.4866600800
148278,164361.3627926200
148279,8134.8012426284
148280,223572.4176222490
148281,45340.8261671701
148282,521065.8263529000
148283,101452.2667870190
148284,21920.6570619041
148285,617801.9507797000
148286,46481.9455727098
148287,34446.3745794299
148288,44167.1191785399
148289,33529.6242502200
148290,203836.3126045200
148291,220817.6660758900
148292,46138.3515881597
148293,133110.0180795290
148294,123332.5702632300
148295,56827.3570345600
148296,885983.2105936980
148297,11116.3841099363
148298,96150.5150681403
148299,50068.9180848899
148300,71276.3240343400
148301,23110.6966606600
148302,12941.3562392670
148303,111617.9285247490
148304,43684.3445644699
148305,15352.3081203519
148306,204718.2587561190
148307,47786.2419356601
148308,9878.1742608336
148309,30486.4601712370
148310,688413.2631365000
148311,286952.6842291990
148312,61434.2429209002
148313,154869.2904670200
148314,34238.0942596799
148315,104964.8840182000
148316,254979.6118174990
148317,36781.9633410099
148318,91544.2477108002
148319,485020.0504989980
148320,36875.6884672300
148321,25252.5558006539
148322,30437.3805922700
148323,2924.9533727540
148324,83212.8998495799
148325,143345.3396796900
148326,52154.6840674700
148327,51684.2969878201
148328,34911.7692003299
148329,39281.5281528900
148330,81555.8127022699
148331,41886.9406107700
148332,33910.0579624599
148333,48794.9730714998
148334,62820.4087352100
148335,225245.7022327600
148336,78157.1339587801
148337,59708.6943732301
148338,372339.5178156000
148339,19610.6862676500
148340,225232.6445673090
148341,75038.3105353002
148342,102960.8460037090
148343,42920.8773664030
148344,101501.6999270000
148345,82628.2503026303
148346,151633.1167009000
148347,72463.1987924499
148348,427045.6666204900
148349,46039.5363730499
148350,630746.6718198010
148351,103214.0053333600
148352,114897.3650015990
148353,207417.7757733990
148354,51262.1663536398
148355,99887.5295925002
148356,158279.9399509390
148357,181192.0144256500
148358,65747.8647291800
148359,13126.9001581459
148360,87967.7045513200
148361,334394.7787044990
148362,21808.1260414799
148363,11784.4147241735
148364,465292.7992243010
148365,30280.7609497400
148366,89869.2444534301
148367,81721.6681417401
148368,46655.5114891399
148369,38961.4249958698
148370,35275.0967015100
148371,36620.6228049098
148372,58611.6533115901
148373,4730.1173853921
148374,113636.1763208590
148375,35475.5118246100
148376,48222.8368482801
148377,166337.7085053590
148378,83777.0819831001
148379,418704.6271748980
148380,115207.2628804990
148381,25820.3270678420
148382,431554.6364558000
148383,70048.8520215102
148384,37490.5247656340
148385,100108.7256634600
148386,125128.9732726900
148387,409255.4428086390
148388,19522.8063300900
148389,22667.6228895889
148390,447272.1338162280
148391,23702.3709402600
148392,37784.8658528500
148393,43174.1010351102
148394,58455.7617974902
148395,28954.9712127169
148396,16657.3276513780
148397,21986.5460075799
148398,36193.4396587902
148399,197564.5153235390
148400,98551.8336348899
148401,31094.9245893509
148402,14529.5330706985
148403,70573.0498807000
148404,26043.7229341639
148405,227837.6902042890
148406,61775.0307573901
148407,34314.6012859399
148408,34263.7700741099
148409,4573.7800872737
148410,73849.6087846597
148411,285987.0035087890
148412,37532.4346397429
148413,33666.6713237899
148414,231849.2841368700
148415,53413.9633138896
148416,24543.8837192689
148417,391927.4360592000
148418,37761.9796038849
148419,225352.9055267100
148420,20207.9784621099
148421,8611.1157723316
148422,78504.9614621201
148423,195711.6313611290
148424,146660.8637664800
148425,43116.4195243100
148426,48466.6383783000
148427,40010.6387065901
148428,128451.7581794400
148429,22143.9643469800
148430,48377.4959620299
148431,35334.3414919099
148432,663014.6847797990
148433,99931.5530381401
148434,56182.0472653101
148435,170520.9583862590
148436,262539.1093978990
